ED,Reported As,Reporting,Kevin R. Bryant Sr. (Working Families),Matthew A. Doheny (Conservative),Kenneth Schaeffer (Working Families),Evelyn J. Laporte (Democratic),Dennis W. Houdek (Conservative),Kathy J. King (Democratic),Wavny Toussaint (Democratic),Anthony R. Caccamo (Conservative),Philip J. Smallman (Conservative),Lara J. Genovesi (Democratic),Scattered,Total Votes,Kevin R. Bryant Sr. RECAP,Matthew A. Doheny RECAP,Kenneth Schaeffer RECAP,Evelyn J. Laporte RECAP,Dennis W. Houdek RECAP,Kathy J. King RECAP,Wavny Toussaint RECAP,Anthony R. Caccamo RECAP,Philip J. Smallman RECAP,Lara J. Genovesi RECAP,Scattered RECAP,p_Kevin R. Bryant Sr. (Working Families),p_Matthew A. Doheny (Conservative),p_Kenneth Schaeffer (Working Families),p_Evelyn J. Laporte (Democratic),p_Dennis W. Houdek (Conservative),p_Kathy J. King (Democratic),p_Wavny Toussaint (Democratic),p_Anthony R. Caccamo (Conservative),p_Philip J. Smallman (Conservative),p_Lara J. Genovesi (Democratic),p_Scattered,p_Kevin R. Bryant Sr. RECAP,p_Matthew A. Doheny RECAP,p_Kenneth Schaeffer RECAP,p_Evelyn J. Laporte RECAP,p_Dennis W. Houdek RECAP,p_Kathy J. King RECAP,p_Wavny Toussaint RECAP,p_Anthony R. Caccamo RECAP,p_Philip J. Smallman RECAP,p_Lara J. Genovesi RECAP,p_Scattered RECAP,winner,winner_p
47003,47003,100,13,25,13,73,21,71,60,39,31,69,2,417,13,25,13,73,21,71,60,39,31,69,2,0.03117505995203837,0.05995203836930456,0.03117505995203837,0.1750599520383693,0.050359712230215826,0.17026378896882494,0.14388489208633093,0.09352517985611511,0.07434052757793765,0.16546762589928057,0.004796163069544364,0.03117505995203837,0.05995203836930456,0.03117505995203837,0.1750599520383693,0.050359712230215826,0.17026378896882494,0.14388489208633093,0.09352517985611511,0.07434052757793765,0.16546762589928057,0.004796163069544364,Evelyn J. Laporte RECAP,0.1750599520383693
47004,47004,100,2,0,2,3,0,2,2,0,0,4,0,15,2,0,2,3,0,2,2,0,0,4,0,0.13333333333333333,0.0,0.13333333333333333,0.2,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.26666666666666666,0.0,0.13333333333333333,0.0,0.13333333333333333,0.2,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.26666666666666666,0.0,Lara J. Genovesi RECAP,0.26666666666666666
47005,47005,100,14,37,12,70,26,60,50,43,24,67,3,406,14,37,12,70,26,60,50,43,24,67,3,0.034482758620689655,0.09113300492610837,0.029556650246305417,0.1724137931034483,0.06403940886699508,0.1477832512315271,0.12315270935960591,0.10591133004926108,0.059113300492610835,0.16502463054187191,0.007389162561576354,0.034482758620689655,0.09113300492610837,0.029556650246305417,0.1724137931034483,0.06403940886699508,0.1477832512315271,0.12315270935960591,0.10591133004926108,0.059113300492610835,0.16502463054187191,0.007389162561576354,Evelyn J. Laporte RECAP,0.1724137931034483
47006,47006,100,9,12,13,61,7,54,42,25,16,60,0,299,9,12,13,61,7,54,42,25,16,60,0,0.030100334448160536,0.04013377926421405,0.043478260869565216,0.2040133779264214,0.023411371237458192,0.1806020066889632,0.14046822742474915,0.08361204013377926,0.05351170568561873,0.20066889632107024,0.0,0.030100334448160536,0.04013377926421405,0.043478260869565216,0.2040133779264214,0.023411371237458192,0.1806020066889632,0.14046822742474915,0.08361204013377926,0.05351170568561873,0.20066889632107024,0.0,Evelyn J. Laporte RECAP,0.2040133779264214
47007,47007,100,16,40,17,66,22,59,51,40,23,64,0,398,16,40,17,66,22,59,51,40,23,64,0,0.04020100502512563,0.10050251256281408,0.04271356783919598,0.1658291457286432,0.05527638190954774,0.14824120603015076,0.12814070351758794,0.10050251256281408,0.05778894472361809,0.16080402010050251,0.0,0.04020100502512563,0.10050251256281408,0.04271356783919598,0.1658291457286432,0.05527638190954774,0.14824120603015076,0.12814070351758794,0.10050251256281408,0.05778894472361809,0.16080402010050251,0.0,Evelyn J. Laporte RECAP,0.1658291457286432
47008,47008,100,7,37,6,67,28,57,47,47,32,60,0,388,7,37,6,67,28,57,47,47,32,60,0,0.01804123711340206,0.09536082474226804,0.015463917525773196,0.17268041237113402,0.07216494845360824,0.14690721649484537,0.1211340206185567,0.1211340206185567,0.08247422680412371,0.15463917525773196,0.0,0.01804123711340206,0.09536082474226804,0.015463917525773196,0.17268041237113402,0.07216494845360824,0.14690721649484537,0.1211340206185567,0.1211340206185567,0.08247422680412371,0.15463917525773196,0.0,Evelyn J. Laporte RECAP,0.17268041237113402
47009,47009,100,11,71,10,74,61,60,55,77,63,66,1,549,11,71,10,74,61,60,55,77,63,66,1,0.020036429872495445,0.12932604735883424,0.018214936247723135,0.13479052823315119,0.1111111111111111,0.1092896174863388,0.10018214936247723,0.14025500910746813,0.11475409836065574,0.12021857923497267,0.0018214936247723133,0.020036429872495445,0.12932604735883424,0.018214936247723135,0.13479052823315119,0.1111111111111111,0.1092896174863388,0.10018214936247723,0.14025500910746813,0.11475409836065574,0.12021857923497267,0.0018214936247723133,Anthony R. Caccamo RECAP,0.14025500910746813
47010,47010,100,1,9,1,8,8,9,6,10,9,8,0,69,1,9,1,8,8,9,6,10,9,8,0,0.014492753623188406,0.13043478260869565,0.014492753623188406,0.11594202898550725,0.11594202898550725,0.13043478260869565,0.08695652173913043,0.14492753623188406,0.13043478260869565,0.11594202898550725,0.0,0.014492753623188406,0.13043478260869565,0.014492753623188406,0.11594202898550725,0.11594202898550725,0.13043478260869565,0.08695652173913043,0.14492753623188406,0.13043478260869565,0.11594202898550725,0.0,Anthony R. Caccamo RECAP,0.14492753623188406
47011,47011,100,11,32,9,52,31,45,39,35,35,47,0,336,11,32,9,52,31,45,39,35,35,47,0,0.03273809523809524,0.09523809523809523,0.026785714285714284,0.15476190476190477,0.09226190476190477,0.13392857142857142,0.11607142857142858,0.10416666666666667,0.10416666666666667,0.13988095238095238,0.0,0.03273809523809524,0.09523809523809523,0.026785714285714284,0.15476190476190477,0.09226190476190477,0.13392857142857142,0.11607142857142858,0.10416666666666667,0.10416666666666667,0.13988095238095238,0.0,Evelyn J. Laporte RECAP,0.15476190476190477
47012,47012,100,9,32,15,61,30,48,41,37,31,45,0,349,9,32,15,61,30,48,41,37,31,45,0,0.025787965616045846,0.09169054441260745,0.04297994269340974,0.17478510028653296,0.08595988538681948,0.13753581661891118,0.1174785100286533,0.10601719197707736,0.08882521489971347,0.12893982808022922,0.0,0.025787965616045846,0.09169054441260745,0.04297994269340974,0.17478510028653296,0.08595988538681948,0.13753581661891118,0.1174785100286533,0.10601719197707736,0.08882521489971347,0.12893982808022922,0.0,Evelyn J. Laporte RECAP,0.17478510028653296
47013,47013,100,19,41,21,91,35,84,69,51,34,84,0,529,19,41,21,91,35,84,69,51,34,84,0,0.035916824196597356,0.07750472589792061,0.03969754253308128,0.1720226843100189,0.0661625708884688,0.15879017013232513,0.13043478260869565,0.09640831758034027,0.06427221172022685,0.15879017013232513,0.0,0.035916824196597356,0.07750472589792061,0.03969754253308128,0.1720226843100189,0.0661625708884688,0.15879017013232513,0.13043478260869565,0.09640831758034027,0.06427221172022685,0.15879017013232513,0.0,Evelyn J. Laporte RECAP,0.1720226843100189
47014,47014,100,13,60,15,80,51,74,65,64,57,80,0,559,13,60,15,80,51,74,65,64,57,80,0,0.023255813953488372,0.1073345259391771,0.026833631484794274,0.14311270125223613,0.09123434704830054,0.13237924865831843,0.11627906976744186,0.11449016100178891,0.10196779964221825,0.14311270125223613,0.0,0.023255813953488372,0.1073345259391771,0.026833631484794274,0.14311270125223613,0.09123434704830054,0.13237924865831843,0.11627906976744186,0.11449016100178891,0.10196779964221825,0.14311270125223613,0.0,Tie,0.14311270125223613
47015,47015,100,18,38,11,85,37,78,73,34,42,73,0,489,18,38,11,85,37,78,73,34,42,73,0,0.03680981595092025,0.07770961145194274,0.022494887525562373,0.1738241308793456,0.07566462167689161,0.15950920245398773,0.1492842535787321,0.06952965235173825,0.08588957055214724,0.1492842535787321,0.0,0.03680981595092025,0.07770961145194274,0.022494887525562373,0.1738241308793456,0.07566462167689161,0.15950920245398773,0.1492842535787321,0.06952965235173825,0.08588957055214724,0.1492842535787321,0.0,Evelyn J. Laporte RECAP,0.1738241308793456
47016,47016,100,8,18,9,54,16,50,38,23,22,49,8,295,8,18,9,54,16,50,38,23,22,49,8,0.02711864406779661,0.061016949152542375,0.030508474576271188,0.18305084745762712,0.05423728813559322,0.1694915254237288,0.1288135593220339,0.07796610169491526,0.07457627118644068,0.16610169491525423,0.02711864406779661,0.02711864406779661,0.061016949152542375,0.030508474576271188,0.18305084745762712,0.05423728813559322,0.1694915254237288,0.1288135593220339,0.07796610169491526,0.07457627118644068,0.16610169491525423,0.02711864406779661,Evelyn J. Laporte RECAP,0.18305084745762712
47017,47017,100,14,19,16,49,14,54,42,25,15,58,0,306,14,19,16,49,14,54,42,25,15,58,0,0.0457516339869281,0.06209150326797386,0.05228758169934641,0.16013071895424835,0.0457516339869281,0.17647058823529413,0.13725490196078433,0.08169934640522876,0.049019607843137254,0.1895424836601307,0.0,0.0457516339869281,0.06209150326797386,0.05228758169934641,0.16013071895424835,0.0457516339869281,0.17647058823529413,0.13725490196078433,0.08169934640522876,0.049019607843137254,0.1895424836601307,0.0,Lara J. Genovesi RECAP,0.1895424836601307
47018,47018,100,8,56,10,61,56,52,41,67,57,54,0,462,8,56,10,61,56,52,41,67,57,54,0,0.017316017316017316,0.12121212121212122,0.021645021645021644,0.13203463203463203,0.12121212121212122,0.11255411255411256,0.08874458874458875,0.14502164502164502,0.12337662337662338,0.11688311688311688,0.0,0.017316017316017316,0.12121212121212122,0.021645021645021644,0.13203463203463203,0.12121212121212122,0.11255411255411256,0.08874458874458875,0.14502164502164502,0.12337662337662338,0.11688311688311688,0.0,Anthony R. Caccamo RECAP,0.14502164502164502
47019,47019,100,6,10,3,16,6,15,11,11,13,18,0,109,6,10,3,16,6,15,11,11,13,18,0,0.05504587155963303,0.09174311926605505,0.027522935779816515,0.14678899082568808,0.05504587155963303,0.13761467889908258,0.10091743119266056,0.10091743119266056,0.11926605504587157,0.1651376146788991,0.0,0.05504587155963303,0.09174311926605505,0.027522935779816515,0.14678899082568808,0.05504587155963303,0.13761467889908258,0.10091743119266056,0.10091743119266056,0.11926605504587157,0.1651376146788991,0.0,Lara J. Genovesi RECAP,0.1651376146788991
47020,47020,100,9,25,11,47,19,50,39,23,22,50,0,295,9,25,11,47,19,50,39,23,22,50,0,0.030508474576271188,0.0847457627118644,0.03728813559322034,0.15932203389830507,0.06440677966101695,0.1694915254237288,0.13220338983050847,0.07796610169491526,0.07457627118644068,0.1694915254237288,0.0,0.030508474576271188,0.0847457627118644,0.03728813559322034,0.15932203389830507,0.06440677966101695,0.1694915254237288,0.13220338983050847,0.07796610169491526,0.07457627118644068,0.1694915254237288,0.0,Tie,0.1694915254237288
47021,47021,100,8,35,11,58,27,42,43,39,36,59,0,358,8,35,11,58,27,42,43,39,36,59,0,0.0223463687150838,0.09776536312849161,0.030726256983240222,0.16201117318435754,0.07541899441340782,0.11731843575418995,0.12011173184357542,0.10893854748603352,0.1005586592178771,0.164804469273743,0.0,0.0223463687150838,0.09776536312849161,0.030726256983240222,0.16201117318435754,0.07541899441340782,0.11731843575418995,0.12011173184357542,0.10893854748603352,0.1005586592178771,0.164804469273743,0.0,Lara J. Genovesi RECAP,0.164804469273743
47022,47022,100,8,22,11,37,14,22,23,31,21,33,0,222,8,22,11,37,14,22,23,31,21,33,0,0.036036036036036036,0.0990990990990991,0.04954954954954955,0.16666666666666666,0.06306306306306306,0.0990990990990991,0.1036036036036036,0.13963963963963963,0.0945945945945946,0.14864864864864866,0.0,0.036036036036036036,0.0990990990990991,0.04954954954954955,0.16666666666666666,0.06306306306306306,0.0990990990990991,0.1036036036036036,0.13963963963963963,0.0945945945945946,0.14864864864864866,0.0,Evelyn J. Laporte RECAP,0.16666666666666666
47023,47023,100,11,27,15,57,18,59,51,27,26,51,0,342,11,27,15,57,18,59,51,27,26,51,0,0.03216374269005848,0.07894736842105263,0.043859649122807015,0.16666666666666666,0.05263157894736842,0.17251461988304093,0.14912280701754385,0.07894736842105263,0.07602339181286549,0.14912280701754385,0.0,0.03216374269005848,0.07894736842105263,0.043859649122807015,0.16666666666666666,0.05263157894736842,0.17251461988304093,0.14912280701754385,0.07894736842105263,0.07602339181286549,0.14912280701754385,0.0,Kathy J. King RECAP,0.17251461988304093
47024,47024,100,9,19,11,78,14,67,55,30,23,63,0,369,9,19,11,78,14,67,55,30,23,63,0,0.024390243902439025,0.051490514905149054,0.02981029810298103,0.21138211382113822,0.037940379403794036,0.18157181571815717,0.14905149051490515,0.08130081300813008,0.06233062330623306,0.17073170731707318,0.0,0.024390243902439025,0.051490514905149054,0.02981029810298103,0.21138211382113822,0.037940379403794036,0.18157181571815717,0.14905149051490515,0.08130081300813008,0.06233062330623306,0.17073170731707318,0.0,Evelyn J. Laporte RECAP,0.21138211382113822
47025,47025,100,15,21,18,71,20,61,52,34,25,67,3,387,15,21,18,71,20,61,52,34,25,67,3,0.03875968992248062,0.05426356589147287,0.046511627906976744,0.1834625322997416,0.05167958656330749,0.15762273901808785,0.1343669250645995,0.08785529715762273,0.06459948320413436,0.1731266149870801,0.007751937984496124,0.03875968992248062,0.05426356589147287,0.046511627906976744,0.1834625322997416,0.05167958656330749,0.15762273901808785,0.1343669250645995,0.08785529715762273,0.06459948320413436,0.1731266149870801,0.007751937984496124,Evelyn J. Laporte RECAP,0.1834625322997416
47026,47026,100,13,47,19,74,36,68,48,56,45,78,4,488,13,47,19,74,36,68,48,56,45,78,4,0.02663934426229508,0.09631147540983606,0.0389344262295082,0.15163934426229508,0.07377049180327869,0.13934426229508196,0.09836065573770492,0.11475409836065574,0.09221311475409837,0.1598360655737705,0.00819672131147541,0.02663934426229508,0.09631147540983606,0.0389344262295082,0.15163934426229508,0.07377049180327869,0.13934426229508196,0.09836065573770492,0.11475409836065574,0.09221311475409837,0.1598360655737705,0.00819672131147541,Lara J. Genovesi RECAP,0.1598360655737705
47027,47027,100,9,29,9,81,23,81,70,40,27,80,0,449,9,29,9,81,23,81,70,40,27,80,0,0.0200445434298441,0.0645879732739421,0.0200445434298441,0.18040089086859687,0.051224944320712694,0.18040089086859687,0.155902004454343,0.08908685968819599,0.060133630289532294,0.17817371937639198,0.0,0.0200445434298441,0.0645879732739421,0.0200445434298441,0.18040089086859687,0.051224944320712694,0.18040089086859687,0.155902004454343,0.08908685968819599,0.060133630289532294,0.17817371937639198,0.0,Tie,0.18040089086859687
47028,47028,100,6,23,8,68,20,60,52,26,23,54,0,340,6,23,8,68,20,60,52,26,23,54,0,0.01764705882352941,0.06764705882352941,0.023529411764705882,0.2,0.058823529411764705,0.17647058823529413,0.15294117647058825,0.07647058823529412,0.06764705882352941,0.1588235294117647,0.0,0.01764705882352941,0.06764705882352941,0.023529411764705882,0.2,0.058823529411764705,0.17647058823529413,0.15294117647058825,0.07647058823529412,0.06764705882352941,0.1588235294117647,0.0,Evelyn J. Laporte RECAP,0.2
47029,47029,100,14,47,16,55,42,57,50,53,52,57,1,444,14,47,16,55,42,57,50,53,52,57,1,0.03153153153153153,0.10585585585585586,0.036036036036036036,0.12387387387387387,0.0945945945945946,0.12837837837837837,0.11261261261261261,0.11936936936936937,0.11711711711711711,0.12837837837837837,0.0022522522522522522,0.03153153153153153,0.10585585585585586,0.036036036036036036,0.12387387387387387,0.0945945945945946,0.12837837837837837,0.11261261261261261,0.11936936936936937,0.11711711711711711,0.12837837837837837,0.0022522522522522522,Tie,0.12837837837837837
47030,47030,100,7,13,9,47,6,42,34,18,18,38,0,232,7,13,9,47,6,42,34,18,18,38,0,0.03017241379310345,0.05603448275862069,0.03879310344827586,0.2025862068965517,0.02586206896551724,0.1810344827586207,0.14655172413793102,0.07758620689655173,0.07758620689655173,0.16379310344827586,0.0,0.03017241379310345,0.05603448275862069,0.03879310344827586,0.2025862068965517,0.02586206896551724,0.1810344827586207,0.14655172413793102,0.07758620689655173,0.07758620689655173,0.16379310344827586,0.0,Evelyn J. Laporte RECAP,0.2025862068965517
47031,47031,100,18,18,13,82,15,84,73,18,19,73,0,413,18,18,13,82,15,84,73,18,19,73,0,0.043583535108958835,0.043583535108958835,0.031476997578692496,0.19854721549636803,0.03631961259079903,0.2033898305084746,0.17675544794188863,0.043583535108958835,0.04600484261501211,0.17675544794188863,0.0,0.043583535108958835,0.043583535108958835,0.031476997578692496,0.19854721549636803,0.03631961259079903,0.2033898305084746,0.17675544794188863,0.043583535108958835,0.04600484261501211,0.17675544794188863,0.0,Kathy J. King RECAP,0.2033898305084746
47032,47032,100,3,3,5,29,2,28,21,6,5,29,0,131,3,3,5,29,2,28,21,6,5,29,0,0.022900763358778626,0.022900763358778626,0.03816793893129771,0.22137404580152673,0.015267175572519083,0.21374045801526717,0.16030534351145037,0.04580152671755725,0.03816793893129771,0.22137404580152673,0.0,0.022900763358778626,0.022900763358778626,0.03816793893129771,0.22137404580152673,0.015267175572519083,0.21374045801526717,0.16030534351145037,0.04580152671755725,0.03816793893129771,0.22137404580152673,0.0,Tie,0.22137404580152673
47033,47033,100,12,13,9,38,10,36,30,12,13,36,0,209,12,13,9,38,10,36,30,12,13,36,0,0.05741626794258373,0.06220095693779904,0.0430622009569378,0.18181818181818182,0.04784688995215311,0.1722488038277512,0.14354066985645933,0.05741626794258373,0.06220095693779904,0.1722488038277512,0.0,0.05741626794258373,0.06220095693779904,0.0430622009569378,0.18181818181818182,0.04784688995215311,0.1722488038277512,0.14354066985645933,0.05741626794258373,0.06220095693779904,0.1722488038277512,0.0,Evelyn J. Laporte RECAP,0.18181818181818182
47034,47034,100,5,15,7,30,16,27,19,24,15,26,0,184,5,15,7,30,16,27,19,24,15,26,0,0.02717391304347826,0.08152173913043478,0.03804347826086957,0.16304347826086957,0.08695652173913043,0.14673913043478262,0.10326086956521739,0.13043478260869565,0.08152173913043478,0.14130434782608695,0.0,0.02717391304347826,0.08152173913043478,0.03804347826086957,0.16304347826086957,0.08695652173913043,0.14673913043478262,0.10326086956521739,0.13043478260869565,0.08152173913043478,0.14130434782608695,0.0,Evelyn J. Laporte RECAP,0.16304347826086957
47035,47035,100,0,1,0,0,1,0,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,Tie,0.25
47036,47036,100,10,32,12,51,27,40,32,37,25,41,0,307,10,32,12,51,27,40,32,37,25,41,0,0.03257328990228013,0.10423452768729642,0.03908794788273615,0.16612377850162866,0.08794788273615635,0.13029315960912052,0.10423452768729642,0.12052117263843648,0.08143322475570032,0.13355048859934854,0.0,0.03257328990228013,0.10423452768729642,0.03908794788273615,0.16612377850162866,0.08794788273615635,0.13029315960912052,0.10423452768729642,0.12052117263843648,0.08143322475570032,0.13355048859934854,0.0,Evelyn J. Laporte RECAP,0.16612377850162866
47037,47037,100,4,13,6,27,8,26,16,17,11,31,0,159,4,13,6,27,8,26,16,17,11,31,0,0.025157232704402517,0.08176100628930817,0.03773584905660377,0.16981132075471697,0.050314465408805034,0.16352201257861634,0.10062893081761007,0.1069182389937107,0.06918238993710692,0.1949685534591195,0.0,0.025157232704402517,0.08176100628930817,0.03773584905660377,0.16981132075471697,0.050314465408805034,0.16352201257861634,0.10062893081761007,0.1069182389937107,0.06918238993710692,0.1949685534591195,0.0,Lara J. Genovesi RECAP,0.1949685534591195
47038,47038,100,8,11,4,22,11,21,14,13,15,20,0,139,8,11,4,22,11,21,14,13,15,20,0,0.05755395683453238,0.07913669064748201,0.02877697841726619,0.15827338129496402,0.07913669064748201,0.1510791366906475,0.10071942446043165,0.09352517985611511,0.1079136690647482,0.14388489208633093,0.0,0.05755395683453238,0.07913669064748201,0.02877697841726619,0.15827338129496402,0.07913669064748201,0.1510791366906475,0.10071942446043165,0.09352517985611511,0.1079136690647482,0.14388489208633093,0.0,Evelyn J. Laporte RECAP,0.15827338129496402
47039,47039,100,9,27,11,34,22,25,21,38,23,29,4,243,9,27,11,34,22,25,21,38,23,29,4,0.037037037037037035,0.1111111111111111,0.04526748971193416,0.13991769547325103,0.09053497942386832,0.102880658436214,0.08641975308641975,0.15637860082304528,0.09465020576131687,0.11934156378600823,0.01646090534979424,0.037037037037037035,0.1111111111111111,0.04526748971193416,0.13991769547325103,0.09053497942386832,0.102880658436214,0.08641975308641975,0.15637860082304528,0.09465020576131687,0.11934156378600823,0.01646090534979424,Anthony R. Caccamo RECAP,0.15637860082304528
